obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23767E+18,164.1971658,22.70753612,20.16564,19.02732,18.56971,18.34781,18.22617,5137,301,2,334,7.23641E+18,STAR,9.71E-06,6427,56328,924
1.23766E+18,200.3780766,46.62108533,20.03502,20.0739,19.72408,19.64201,19.60254,3699,301,4,91,8.34186E+18,QSO,1.224266,7409,56809,243
1.23766E+18,201.1374672,46.55176176,21.49183,21.14126,20.86168,21.00992,20.62819,3699,301,4,95,8.34092E+18,QSO,1.104557,7408,56780,918
1.23766E+18,203.7722652,46.08398289,20.64842,18.7763,18.06096,17.78009,17.66289,3699,301,4,108,8.36445E+18,STAR,-0.000100876,7429,56740,504
1.23768E+18,8.914728614,26.38038958,20.5019,20.12485,19.9989,19.75319,19.70337,8103,301,1,149,8.62464E+18,QSO,1.547643,7660,57357,888
1.23768E+18,320.3624198,3.277886005,24.63465,21.57843,21.51058,20.95188,21.4285,7765,301,3,58,1.27396E+19,STAR,1.64E-05,11315,58402,22
1.23768E+18,16.51913372,3.185463776,21.19278,20.67703,20.6403,20.36532,20.34053,7712,301,5,439,9.85846E+18,QSO,1.592361,8756,57687,298
1.23768E+18,1.513473226,-7.053454847,23.09736,21.53955,21.68309,21.75653,21.94486,8095,301,5,310,8.04816E+18,STAR,0.000123274,7148,56591,814
1.23768E+18,316.422383,7.787396263,21.96249,21.70002,21.45654,21.16948,20.97495,7773,301,2,22,1.27E+19,QSO,2.11799,11317,58398,498
1.23768E+18,13.80703923,32.32434552,21.10114,20.04892,19.65195,19.53184,19.6531,8111,301,4,158,8.69108E+18,STAR,-0.000600012,7719,58082,932
1.23766E+18,184.7708968,42.43614185,22.57116,21.83374,21.76623,21.709,21.30759,3893,301,3,174,7.46829E+18,QSO,2.51823,6633,56369,730
1.23767E+18,237.5006664,20.16712415,21.23725,20.68799,20.51492,20.237,20.22342,4671,301,1,63,4.43162E+18,QSO,1.535931,3936,55302,290
1.23767E+18,344.8851305,26.97805279,21.0133,20.76445,20.11476,19.75457,19.68353,6366,301,4,69,7.4109E+18,QSO,1.088624,6582,56274,834
1.23766E+18,210.3973452,7.362004044,22.80012,21.52172,19.99806,19.14638,18.70713,3841,301,5,303,2.03577E+18,STAR,0.000114684,1808,54176,503
1.23768E+18,13.88746943,22.06065402,22.06492,22.11331,21.6369,21.50702,21.25172,7917,301,3,190,8.57955E+18,QSO,1.309766,7620,56904,700
1.23768E+18,349.547607,21.56346786,21.4898,21.34186,20.85272,20.85128,20.83372,7917,301,3,40,8.56372E+18,QSO,1.196402,7606,56977,472
1.23765E+18,187.7808983,-2.53009796,21.91706,20.64246,20.37845,20.06655,19.97518,1140,301,3,233,4.26944E+18,STAR,-0.000129349,3792,55212,97
1.23766E+18,177.7543009,54.16761372,16.55477,16.7953,17.28691,17.5746,17.8293,2821,301,2,174,7.70013E+18,STAR,-0.000639628,6839,56425,362
1.23765E+18,188.5525273,0.479812331,16.95653,15.68712,15.17354,14.96852,14.8628,752,301,5,300,3.2596E+18,STAR,0.000313405,2895,54567,426
1.23767E+18,242.3613928,17.9087661,19.40234,19.14412,18.91142,18.68113,18.51703,4671,301,1,97,2.47713E+18,QSO,1.989636,2200,53875,538
1.23767E+18,243.58844,17.37622564,20.2031,19.12472,19.06131,19.07398,19.21782,4671,301,1,106,2.46359E+18,STAR,-0.000334441,2188,54595,457
1.23766E+18,185.2437216,58.04396196,21.70476,21.39324,21.2891,21.08268,21.05587,3058,301,3,19,9.2698E+18,QSO,1.961427,8233,57887,981
1.23766E+18,203.2080755,13.66374464,24.5407,21.60296,20.28159,19.38601,18.85283,4381,301,2,213,6.11613E+18,STAR,4.53E-06,5432,56008,875
1.23766E+18,122.622889,56.24887814,20.8033,20.67874,20.63719,20.34706,20.17738,4264,301,4,143,8.19791E+18,QSO,1.755538,7281,57007,864
1.23767E+18,113.4437937,41.78548406,24.05592,21.53989,21.47272,21.36971,21.91945,6573,301,6,205,4.11877E+18,QSO,2.9739,3658,55205,832
1.23768E+18,342.8550966,1.365429685,22.38019,22.35356,22.01939,21.80078,21.91123,7712,301,1,215,1.03256E+19,QSO,1.209607,9171,58068,37
1.23768E+18,5.522036108,1.537228839,22.15971,21.86041,21.91067,21.6264,21.64577,7712,301,1,366,8.8429E+18,QSO,1.771271,7854,56989,312
1.23768E+18,10.93379383,3.177078329,19.99345,19.82703,19.68786,19.44489,19.32695,7712,301,5,402,9.85287E+18,QSO,1.90179,8751,57685,450
1.23768E+18,0.831058335,1.463442864,22.02448,20.9537,20.80998,20.82875,20.80603,7712,301,1,335,4.83693E+18,QSO,2.557463,4296,55499,216
1.23768E+18,10.07781708,1.476930495,22.67351,22.06983,20.83489,20.35509,19.8684,7712,301,1,397,8.84516E+18,STAR,-0.000133392,7856,57260,328
1.23768E+18,337.5499529,21.09948167,20.41975,19.67637,19.34534,19.22061,19.04358,8108,301,6,102,6.88831E+18,QSO,0.9712524,6118,56189,190
1.23766E+18,188.1335619,42.30132566,25.31653,21.14917,20.49026,20.34997,20.17767,3893,301,3,191,9.4398E+18,QSO,3.218099,8384,57513,924
1.23768E+18,24.38424366,12.59674992,21.20399,21.13065,20.70484,20.51655,20.3468,7773,301,5,469,1.24537E+19,QSO,1.437004,11061,58428,592
1.23768E+18,31.98649102,5.873605373,21.47102,20.45936,20.13949,19.99091,20.06759,7760,301,2,165,2.6133E+18,STAR,9.28E-05,2321,53711,296
1.23768E+18,31.96425395,5.931430519,19.71038,18.1912,17.64902,17.42928,17.33986,7760,301,2,164,8.16965E+18,STAR,2.56E-05,7256,56658,424
1.23767E+18,247.9673893,13.99174508,20.3035,20.12356,19.96226,19.67937,19.85576,4649,301,2,425,2.4805E+18,QSO,1.538994,2203,53915,521
1.23767E+18,54.3486388,0.71030705,23.25572,20.94623,19.407,18.28867,17.66854,4849,301,5,817,8.03999E+17,STAR,-6.49E-05,714,52201,387
1.23768E+18,4.267869231,26.36877594,21.22749,20.58362,20.33405,20.35002,19.86445,8103,301,1,121,7.06971E+18,QSO,2.637936,6279,56243,670
1.23768E+18,332.5179896,30.2442192,22.67205,21.23162,20.82226,20.71625,20.42586,8155,301,3,98,8.67851E+18,STAR,-0.000937747,7708,57664,266
1.23766E+18,111.3110132,42.51095395,25.50994,23.35345,21.76622,20.35428,19.50066,4264,301,4,39,1.19977E+19,STAR,3.77E-05,10656,58163,551
1.23766E+18,196.3620721,7.667016042,19.32757,19.20759,19.16249,19.07652,18.86196,3842,301,4,102,2.02E+18,QSO,1.984419,1794,54504,594
1.23765E+18,245.7538978,-0.095878041,25.28182,23.39739,22.27,19.3913,19.64006,745,301,3,581,3.8957E+17,STAR,0.002096225,346,51693,31
1.23768E+18,327.7674604,2.724566192,17.89419,17.00824,16.73965,16.65107,16.6176,7712,301,5,114,1.27554E+19,STAR,-0.000867845,11329,58426,459
1.23767E+18,0.664180898,25.84300898,25.81834,24.84541,23.15757,21.57243,19.00821,4836,301,6,370,8.63142E+18,QSO,5.817004,7666,57339,979
1.23766E+18,163.9732783,45.96098683,19.59332,19.47044,19.41898,19.24323,19.14768,3530,301,4,290,8.32269E+18,QSO,1.702919,7392,56992,153
1.23766E+18,137.0195098,36.57655714,21.42263,21.10706,20.87869,20.94928,20.37345,3530,301,4,142,5.23003E+18,QSO,0.839737,4645,55623,836
1.23767E+18,350.0628659,15.22123906,21.79298,19.52959,18.13841,17.32253,16.88529,6354,301,1,231,8.38899E+17,STAR,3.60E-05,745,52258,377
1.23766E+18,123.1402508,56.98093507,21.93989,21.66531,21.09384,20.95499,20.94468,4264,301,4,148,8.19675E+18,QSO,1.031143,7280,56709,736
1.23767E+18,246.779542,15.79902529,19.17964,18.03161,18.15394,18.23672,18.32274,4671,301,1,129,2.48613E+18,STAR,1.21E-05,2208,53880,515
1.23766E+18,253.2859654,20.18360518,23.3834,19.83717,18.55796,18.15719,17.78509,3927,301,6,180,1.76554E+18,STAR,-0.000146606,1568,53169,484
1.23768E+18,342.8430265,2.651663964,22.41842,19.80501,19.00761,18.56261,18.32139,7712,301,4,215,4.83485E+18,STAR,-0.000185914,4294,55500,842
1.23768E+18,2.599809167,1.603390126,21.40126,21.15882,21.05622,20.98496,20.39453,7712,301,1,347,8.8418E+18,QSO,2.138072,7853,56988,382
1.23766E+18,357.8776507,39.09707373,22.06186,20.43461,19.74183,19.44188,19.30602,4072,301,4,99,2.12011E+18,STAR,-0.00035008,1883,53271,151
1.23768E+18,16.19335393,12.96075923,20.84509,19.99054,19.70884,19.62544,19.42955,7773,301,5,416,5.24672E+18,STAR,-0.000212828,4660,56191,108
1.23768E+18,16.37202849,12.96063524,21.39995,20.71705,20.47518,20.51067,20.17052,7773,301,5,417,5.24672E+18,QSO,0.85906,4660,56191,112
1.23767E+18,235.0854878,21.26700326,25.2551,21.5708,20.05314,19.69,19.67406,4671,301,1,46,4.43949E+18,QSO,3.932447,3943,55336,228
1.23767E+18,244.7975426,16.78760317,20.03716,18.70181,18.19485,17.97777,17.86024,4671,301,1,115,2.46363E+18,STAR,-8.86E-05,2188,54595,583
1.23766E+18,222.1593629,-2.346431146,21.27183,20.35372,19.99006,19.83299,19.50661,2379,301,3,87,4.52958E+18,QSO,2.238715,4023,55328,310
1.23766E+18,133.8620287,63.77576759,21.18851,18.32145,17.13668,16.71349,16.44881,4264,301,4,206,3.69757E+18,STAR,-0.00025378,3284,54907,408
1.23768E+18,0.200734238,1.553804416,18.63738,18.29874,18.3694,18.36102,18.3296,7712,301,1,331,4.83696E+18,QSO,0.6632693,4296,55499,344
1.23766E+18,199.8034851,46.58036518,21.11429,21.04823,20.82787,20.85185,21.0593,3699,301,4,89,8.34087E+18,QSO,1.30921,7408,56780,755
1.23766E+18,201.7713453,46.34775418,21.41172,21.24671,20.99356,20.73154,20.70609,3699,301,4,98,8.33971E+18,QSO,1.469013,7407,56772,621
1.23766E+18,204.8263557,45.90062006,20.38434,20.14735,19.98003,19.84573,19.46242,3699,301,4,113,8.33955E+18,QSO,1.955473,7407,56772,18
1.23767E+18,262.0446677,35.36858521,21.26453,21.08539,21.06904,20.84847,20.78892,5327,301,3,67,1.20731E+19,QSO,1.581722,10723,58287,186
1.23767E+18,120.5692362,42.95138925,22.00191,21.4799,21.2714,21.137,21.01465,6573,301,6,241,4.1469E+18,STAR,-0.000405436,3683,55178,780
1.23768E+18,352.1317605,21.31701187,22.50389,22.45869,21.05023,19.94285,19.01601,8108,301,2,192,6.88E+18,STAR,-0.000100812,6115,56237,263
1.23767E+18,20.49474838,-0.547448778,24.52221,20.56686,19.36077,18.327,17.71758,4858,301,2,491,7.83678E+17,STAR,-2.30E-05,696,52209,189
1.23768E+18,326.6076359,10.5294812,23.51601,22.32696,22.24091,22.37964,21.5383,7773,301,5,91,4.60961E+18,QSO,3.489013,4094,55481,626
1.23767E+18,349.1849113,19.35250391,20.90942,19.55472,18.94856,18.71442,18.47655,6366,301,4,127,6.90193E+18,STAR,7.69E-05,6130,56214,584
1.23768E+18,358.2091365,26.18341852,20.92395,20.47017,20.20954,20.14033,19.9332,8103,301,1,85,7.33758E+18,QSO,2.182586,6517,56563,316
1.23768E+18,23.03334987,12.61123158,20.86507,20.4105,20.13651,20.06677,19.99699,7773,301,5,460,1.24628E+19,QSO,2.566459,11069,58456,840
1.23767E+18,39.37629845,28.48441347,23.98995,20.44917,18.82873,17.65249,16.97716,5934,301,4,125,3.55572E+18,STAR,0.000105211,3158,54794,449
1.23767E+18,46.52075295,38.85804561,17.39571,16.29567,15.84518,15.66947,15.59114,5934,301,4,204,2.74847E+18,STAR,-0.000376072,2441,54065,536
1.23765E+18,246.5570981,50.64571139,21.49803,21.05018,20.95041,20.8217,20.80743,2207,301,6,21,9.07263E+18,QSO,1.615339,8058,57196,454
1.23767E+18,229.0020396,13.96320388,25.33654,22.24686,21.38236,20.99629,20.28357,5317,301,2,37,6.1767E+18,STAR,2.49E-06,5486,56030,41
1.23765E+18,354.6680342,15.87259089,24.06288,20.89224,19.50455,18.74508,18.34747,1739,301,6,268,2.13367E+18,STAR,-0.000201066,1895,53242,323
1.23766E+18,356.7224479,41.93563144,19.79538,17.57982,16.50276,16.04405,15.76145,4072,301,4,79,2.12121E+18,STAR,-0.000101942,1884,53228,41
1.23766E+18,357.641355,39.76084583,21.07886,19.87906,19.32446,19.05148,18.84265,4072,301,4,95,2.12021E+18,STAR,-0.000289121,1883,53271,516
1.23766E+18,229.4428805,10.13853592,22.62126,21.80522,21.65891,21.57609,21.30372,3836,301,6,532,6.18015E+18,QSO,2.465779,5489,55990,298
1.23767E+18,136.2011468,16.3209348,23.33037,20.93965,20.18493,19.76667,19.23588,5194,301,6,155,5.96742E+18,QSO,3.049109,5300,55982,542
1.23767E+18,344.8115311,26.85536045,22.1474,21.0438,20.56483,20.30026,20.08586,6366,301,4,70,8.67628E+18,STAR,-0.000738808,7706,57575,340
1.23765E+18,243.3856545,-0.058618194,18.57137,18.60205,17.94477,17.47239,17.17794,745,301,3,565,3.89634E+17,STAR,4.55E-05,346,51693,263
1.23767E+18,116.5561644,42.35475299,20.98003,19.58788,19.04518,18.84573,18.76641,6573,301,6,221,3.63103E+18,STAR,5.77E-06,3225,54853,2
1.23767E+18,117.5777213,42.72065497,21.03203,20.35103,20.01793,19.8935,19.67065,6573,301,6,226,9.31799E+18,QSO,2.310728,8276,57067,164
1.23767E+18,123.7558814,43.38153762,20.16133,18.91741,18.50099,18.31675,18.24044,6573,301,6,257,6.14885E+17,STAR,-0.000168619,546,52205,524
1.23768E+18,337.2757005,14.64576551,23.97611,21.87576,21.66994,21.13395,20.8694,7713,301,1,84,5.67117E+18,STAR,-0.000624833,5037,55823,48
1.23768E+18,350.4791081,15.97617789,19.4093,18.31291,18.02977,17.92257,17.91449,7713,301,1,169,6.90864E+18,QSO,3.199405,6136,56206,416
1.23768E+18,334.6767103,18.96263667,22.65606,21.22972,21.11002,20.89408,20.39689,8108,301,2,82,8.53214E+18,QSO,2.700078,7578,56956,258
1.23766E+18,205.5713347,11.02413435,23.57686,21.44107,20.48713,20.1528,19.87758,3805,301,2,121,1.91523E+18,STAR,-0.000194276,1701,53142,284
1.23766E+18,207.1186914,10.89302071,22.97986,21.20755,21.08671,21.21062,21.09727,3805,301,2,132,6.12515E+18,STAR,-0.000281992,5440,55983,930
1.23765E+18,248.8467616,48.34903914,22.07565,20.36874,19.80856,19.57629,19.16265,2207,301,6,39,9.07032E+18,QSO,2.558439,8056,57186,253
1.23765E+18,247.1805131,50.0513432,25.40871,22.16806,21.80354,22.18447,22.15488,2207,301,6,25,9.0726E+18,QSO,3.071927,8058,57196,362
1.23767E+18,137.7894254,16.89595035,17.71542,17.80173,18.22108,18.54942,18.84055,5137,301,2,164,5.96849E+18,STAR,-0.000137116,5301,55987,327
1.23766E+18,111.4228027,42.53544003,20.5957,19.26912,18.94689,18.84413,18.72136,4264,301,4,40,4.1165E+18,STAR,-2.42E-05,3656,55241,760
1.23766E+18,116.4302472,49.76755653,21.30576,21.05966,20.781,20.937,20.74332,4264,301,4,93,9.3541E+18,QSO,1.237359,8308,57417,431
1.23768E+18,7.387930985,1.472957766,22.23513,22.10592,21.8944,21.65111,21.69121,7712,301,1,379,8.85657E+18,QSO,1.249515,7866,57002,866
1.23767E+18,159.4904131,22.12372816,25.95096,24.86428,22.51503,20.39753,18.92562,5137,301,2,305,2.66502E+18,STAR,-0.000153666,2367,53763,39
1.23766E+18,123.1723118,56.90035979,21.82299,21.49464,21.13083,20.89578,21.23725,4264,301,4,148,8.19676E+18,STAR,0.001514711,7280,56709,774
1.23766E+18,215.1374069,-2.539874201,19.12029,18.20783,17.91957,17.80769,17.77281,2379,301,3,40,1.03249E+18,STAR,-0.000351916,917,52400,142
1.23767E+18,41.80045509,-3.664683686,23.94995,23.30348,23.87647,23.80095,22.4747,6572,301,4,192,1.04879E+19,QSO,2.077692,9315,57713,687
1.23766E+18,175.1982853,7.516194643,17.4498,17.16278,16.90354,16.51114,16.47928,3841,301,4,69,1.82407E+18,QSO,0.1299742,1620,53137,392
1.23766E+18,199.4360793,46.75835797,20.65805,20.57006,20.37789,20.26731,20.60852,3699,301,4,87,8.34086E+18,QSO,1.075604,7408,56780,694
1.23766E+18,201.2744773,46.39898915,21.2559,21.11771,20.91323,20.61969,20.4383,3699,301,4,96,8.34092E+18,QSO,1.735504,7408,56780,921
1.23766E+18,202.4102849,46.3141193,18.24095,17.07801,16.64122,16.48353,16.44305,3699,301,4,101,1.64732E+18,STAR,-0.000244258,1463,53063,482
1.23766E+18,205.7795464,45.71627865,21.38589,21.02977,20.8361,20.78147,20.76348,3699,301,4,117,7.46266E+18,QSO,0.8605665,6628,56366,716
1.23768E+18,1.900191364,1.455716627,21.89389,22.0648,22.02324,21.48672,22.16522,7712,301,1,342,8.84183E+18,QSO,1.845067,7853,56988,486
1.23768E+18,2.167103783,1.583141074,21.18571,20.88366,20.833,20.52462,20.33967,7712,301,1,344,8.84182E+18,QSO,1.906888,7853,56988,464
1.23768E+18,2.535372611,1.640446118,19.79256,19.56019,19.28005,19.24887,19.10384,7712,301,1,346,8.8418E+18,QSO,1.056582,7853,56988,386
1.23766E+18,227.4295671,10.36225573,21.61137,20.85641,20.759,20.67023,20.35348,3836,301,6,519,6.17562E+18,QSO,2.342144,5485,56063,230
1.23768E+18,329.2627697,2.710643195,22.21618,21.97923,21.64686,21.55858,21.88026,7712,301,5,124,1.27554E+19,QSO,1.103039,11329,58426,178
1.23767E+18,122.9460556,43.29289709,21.56215,21.43843,21.29997,21.08468,20.88148,6573,301,6,253,9.32029E+18,QSO,2.064379,8278,56990,341
1.23767E+18,123.143955,43.39767624,21.29896,20.90599,20.5189,20.63017,20.33101,6573,301,6,254,6.14856E+17,QSO,1.051378,546,52205,418
1.23768E+18,341.4830911,15.20115564,25.83954,21.0472,20.35391,20.13221,19.91085,7713,301,1,111,5.67345E+18,STAR,-0.001049749,5039,56220,152
1.23768E+18,355.6057354,26.10147817,20.7642,20.59597,20.30438,20.30335,20.27927,8103,301,1,69,8.66832E+18,QSO,1.04504,7699,57574,62
1.23768E+18,352.9117601,12.95276496,21.51336,19.85954,19.47802,19.42576,19.25922,7773,301,5,264,6.92332E+18,QSO,3.329563,6149,56194,602
1.23767E+18,163.7948174,27.61542728,22.59793,20.8447,20.62366,20.52943,20.41291,5061,301,2,324,7.25766E+18,QSO,2.95945,6446,56363,380
1.24E+18,229.9018549,42.93594499,18.96402,17.97677,17.61588,17.46988,17.4266,3964,301,4,113,1.88939E+18,STAR,-3.06E-05,1678,53433,462
1.23767E+18,18.49809955,-0.546844001,18.71183,18.4937,17.83704,17.34769,17.21318,4858,301,2,478,4.48191E+17,QSO,0.1806196,398,51789,303
1.23767E+18,0.479098701,-4.615327257,23.25093,21.8667,21.11486,20.4624,20.16204,6361,301,3,27,8.88899E+18,QSO,1.376202,7895,57659,51
1.23767E+18,0.494114658,-4.603521005,22.01427,20.68861,20.10766,19.88139,19.79077,6361,301,3,27,2.96123E+18,STAR,-0.000182559,2630,54327,398
1.23767E+18,169.3816783,27.77127103,25.02456,22.31665,21.00432,20.32547,19.85383,5112,301,6,389,1.27869E+19,STAR,1.55E-05,11357,58522,104
1.23767E+18,170.7700439,27.8447161,20.0812,20.09304,19.72549,19.77476,19.79101,5112,301,6,397,7.21503E+18,QSO,1.34368,6408,56329,950
1.23767E+18,42.08624663,32.70065767,21.62099,18.59886,17.2791,16.7378,16.42889,5934,301,4,157,3.61427E+18,STAR,-3.67E-05,3210,54876,470
1.23768E+18,337.7441805,10.58752308,21.9324,21.19945,20.94044,21.01354,20.54103,7773,301,2,164,5.68939E+18,QSO,2.693107,5053,56213,796
1.23766E+18,145.2915468,46.98904721,24.0215,20.4234,19.10976,18.51229,18.19838,2821,301,2,30,9.3903E+17,STAR,-8.75E-05,834,52316,107
1.23766E+18,120.8958299,31.90688024,26.35642,22.18302,20.66992,19.85036,19.09518,2777,301,3,89,4.22896E+18,STAR,-0.000113198,3756,55505,299
1.24E+18,183.2926046,42.32730393,21.20483,20.79974,20.8424,20.8465,20.22285,3893,301,3,167,9.43859E+18,QSO,2.160239,8383,57518,634
1.23766E+18,123.9548095,38.07299827,24.50456,21.87976,21.5445,21.42856,21.19773,2825,301,5,124,4.28317E+18,STAR,-6.81E-05,3804,55267,902
1.23766E+18,358.3820124,37.71710626,25.82376,21.2365,19.70852,18.91072,18.44242,4072,301,4,109,2.11796E+18,STAR,-0.000175005,1881,53261,530
1.23766E+18,211.819877,57.43183315,23.18546,24.04538,21.83746,20.59399,19.76745,3225,301,4,44,9.44975E+18,QSO,0.981285,8393,57864,253
1.23768E+18,340.9266877,2.523545307,24.69253,21.46225,20.02049,19.83537,19.75968,7712,301,4,202,4.836E+18,QSO,3.810244,4295,55858,930
1.23768E+18,12.53593104,2.7946098,24.35898,22.29609,21.01804,20.92491,20.37988,7712,301,4,413,8.84639E+18,QSO,3.580917,7857,57278,706
1.23768E+18,2.767365707,22.32771998,21.75897,21.05813,20.94658,20.48609,20.11511,7917,301,3,122,7.74743E+18,QSO,1.779566,6881,56540,414
1.23765E+18,178.5032882,-1.970621865,22.54337,21.0179,20.85479,20.63242,20.53702,1231,301,5,62,4.25155E+18,STAR,-0.000233448,3776,55209,536
1.23768E+18,331.2928732,18.33989108,19.54616,19.57798,19.6826,19.44939,19.37317,8108,301,2,60,8.52534E+18,QSO,1.951557,7572,56944,92
1.23768E+18,353.5327049,21.27657518,21.70633,21.12216,20.80957,20.79662,20.53957,8108,301,2,201,8.55811E+18,QSO,2.230812,7601,56959,523
1.23767E+18,231.8725567,22.41350278,19.36931,19.29138,19.52262,19.66387,19.74178,4671,301,1,25,4.45188E+18,STAR,-2.81E-05,3954,55680,244
1.23766E+18,229.9611986,10.31640078,17.99551,17.06241,16.74671,16.63893,16.60524,3972,301,3,41,6.1801E+18,STAR,-0.000207534,5489,55990,146
1.23767E+18,233.7294077,11.71603555,17.34958,16.39677,16.27371,16.27371,16.27969,5322,301,3,161,3.10076E+18,STAR,-0.000859642,2754,54240,115
1.23765E+18,316.1121365,10.30382655,18.95272,18.82956,18.64917,18.37289,18.10728,1738,301,4,82,8.18659E+17,STAR,-0.000107422,727,52207,473
1.23768E+18,11.9630526,3.174930454,21.56121,21.59818,21.24044,21.34266,21.21383,7712,301,5,409,9.85282E+18,QSO,1.223756,8751,57685,247
1.23766E+18,179.8792718,54.44345154,21.98557,21.22939,21.11483,21.02823,20.50162,2821,301,2,183,9.26413E+18,QSO,2.340104,8228,57423,826
1.23768E+18,317.8779392,2.058287852,25.38913,20.96047,20.54391,20.12686,20.33219,7712,301,4,48,1.03135E+19,STAR,-0.000165701,9160,57656,766
1.23768E+18,324.9795271,2.231204982,23.75584,21.61309,21.60113,21.56067,20.69869,7712,301,4,96,5.79292E+18,QSO,2.482347,5145,55835,594
1.23768E+18,25.03478875,-2.973799745,21.94193,20.35131,19.61256,19.33569,19.34248,7778,301,2,484,8.83277E+18,STAR,-6.80E-05,7845,56980,300
1.23766E+18,149.8438517,42.18123929,22.05008,21.73347,21.32894,21.45808,22.51738,3530,301,4,218,9.34631E+18,STAR,-0.000130233,8301,57390,786
1.23766E+18,113.3782519,27.33341712,19.03909,18.71036,18.96554,19.21194,19.41556,2825,301,5,31,5.01712E+18,STAR,0.00027548,4456,55537,386
1.23767E+18,160.5762751,23.16750597,19.98727,17.71306,16.72075,16.34963,16.17169,5137,301,4,313,3.66039E+18,STAR,-0.00010079,3251,54882,313
1.23767E+18,127.9078253,13.45517236,17.40897,16.25061,16.2968,16.37664,16.4662,5137,301,2,97,3.5973E+18,STAR,0.000860556,3195,54832,171
1.23767E+18,153.7080853,21.83648057,23.98545,21.25189,20.76536,20.68328,20.36814,5137,301,4,270,6.61143E+18,QSO,3.377032,5872,56027,524
1.23767E+18,42.6855463,33.49701473,16.84832,15.70037,15.3355,15.20239,15.15934,5934,301,4,163,8.16739E+18,STAR,-0.000218536,7254,56625,416
1.23767E+18,38.41773815,26.58529883,20.10617,18.98351,18.73416,18.61267,18.58119,5934,301,4,111,2.70119E+18,STAR,-0.00023174,2399,53764,556
1.23767E+18,39.94752919,29.22816701,19.9959,19.74283,19.90342,20.08561,20.11799,5934,301,4,131,2.75185E+18,STAR,-0.000226503,2444,54082,532
1.23768E+18,5.974650619,2.904302216,20.05987,20.08592,19.91885,19.88355,19.8628,7712,301,4,369,8.84304E+18,QSO,1.390228,7854,56989,794
1.23766E+18,244.5430894,25.18598808,22.50598,21.55378,20.89574,20.14075,19.70415,3927,301,4,117,5.32215E+18,QSO,0.5875117,4727,55693,63
1.23768E+18,341.4096288,11.0167357,23.88039,21.1168,20.52981,20.3484,20.26728,7773,301,2,188,5.68589E+18,QSO,3.216568,5050,56215,330
1.23766E+18,231.1497217,-2.11699013,21.04307,19.67172,19.56884,19.56276,19.49791,2379,301,3,147,1.04036E+18,STAR,1.39E-05,924,52409,104
1.23768E+18,336.7384881,26.09870919,25.12959,22.09925,21.36894,21.14681,21.14796,8116,301,2,91,8.61318E+18,QSO,3.415092,7650,57575,164
1.23767E+18,109.8995001,32.33573482,19.80337,18.11151,17.33203,17.03752,16.89563,6585,301,6,177,3.01412E+18,STAR,1.66E-05,2677,54180,321
1.23768E+18,1.684080243,23.42715354,20.44868,20.14422,19.90563,19.58587,19.08315,8108,301,6,252,8.63007E+18,QSO,0.402437,7665,57328,155
1.23768E+18,334.8216877,20.62200922,23.65142,20.98547,20.53826,20.27505,20.39285,8108,301,6,85,5.65563E+18,STAR,-0.000701201,5023,55858,862
1.23766E+18,224.6068855,45.41737145,19.21197,17.94139,18.10692,18.25467,18.35545,3918,301,4,184,1.88714E+18,STAR,-0.000295601,1676,53147,461
1.23767E+18,128.5652999,17.78687714,24.47657,23.11097,23.25346,22.34388,22.52346,5061,301,4,99,1.07627E+19,QSO,4.536639,9559,57805,735
1.23767E+18,239.025694,10.33897552,23.01127,20.66619,19.79521,19.50845,19.25002,5322,301,3,197,5.49669E+18,STAR,-0.000198237,4882,55721,164
1.23766E+18,216.2694191,-2.425070702,19.55418,19.20196,18.79629,18.74468,18.26942,2379,301,3,47,1.03365E+18,QSO,0.3258658,918,52404,263
1.23766E+18,198.0035801,46.76638985,23.32507,22.00957,21.61872,21.23226,20.99864,3699,301,4,81,8.34411E+18,QSO,2.406779,7411,56776,221
1.23766E+18,207.8788578,45.28297027,20.21221,20.12761,19.94682,19.96615,19.91947,3699,301,4,127,8.36329E+18,QSO,1.411053,7428,56781,374
1.23765E+18,322.9149488,12.38089044,19.8284,18.56246,17.99259,17.72256,17.61374,1739,301,6,61,2.20692E+18,STAR,-0.001035062,1960,53289,562
1.23768E+18,0.085249422,1.46777266,20.97812,20.94337,20.61228,20.50264,20.35465,7712,301,1,330,8.84067E+18,QSO,1.307458,7852,56987,382
1.23768E+18,3.463411154,1.45503178,22.35792,21.6278,21.64823,21.58624,20.83654,7712,301,1,352,4.83918E+18,QSO,2.223186,4298,55511,208
1.23767E+18,163.0353996,23.41464933,20.67504,18.37792,17.27387,16.87727,16.6201,5137,301,4,328,3.66046E+18,STAR,-9.23E-05,3251,54882,593
1.23767E+18,115.807548,42.27683887,20.19524,19.16846,18.73894,18.6026,18.4849,6573,301,6,217,3.63104E+18,STAR,6.78E-05,3225,54853,45
1.23767E+18,122.4153427,43.21910367,20.54034,20.42309,20.46437,20.63963,20.86374,6573,301,6,250,6.14832E+17,QSO,5.453609,546,52205,330
1.23767E+18,122.5350306,43.27751227,21.45584,21.05419,20.48887,20.07259,20.11446,6573,301,6,251,7.18104E+18,QSO,1.573669,6378,56330,174
